L  0 0 0 0  25.713
L  1 0 0 0  0.1650 
L  2 0 0 0 -0.05
L  0 1 0 0 -11.6554
L  0 2 0 0 -9.4951
L  0 0 1 0  0.0
L  0 0 2 0  0.0
L  0 0 0 1  0.0
L  0 0 0 2  0.0
